codigo,111110,111121,111122,111129,111131,111132,111139,111140,111151,111152,111160,111191,111192,111193,111194,111195,111199,111211,111212,111213,111214,111215,111216,111217,111219,111310,111321,111329,111331,111332,111333,111334,111335,111336,111337,111338,111339,111410,111421,111422,111423,111429,111910,111920,111930,111941,111942,111991,111992,111999,112110,112120,112131,112211,112311,112312,112320,112330,112340,112390,112410,112420,112511,112512,112910,112920,112930,112999,113110,113211,113212,113310,114111,114112,114113,114119,114210,115111,115112,115113,115119,115210,115310,211110,212110,212210,212221,212222,212231,212232,212291,212311,212312,212319,212321,212322,212323,212324,212325,212329,212391,212392,212393,212394,212395,212396,212397,212398,212399,213111,213119,221110,222111,222210,236111,236112,236113,236211,236212,236221,236222,237111,237112,237113,237121,237122,237123,237131,237132,237133,237211,237212,237213,237311,237312,237313,237991,237992,237993,237994,237999,238110,238121,238122,238130,238190,238210,238221,238222,238290,238311,238312,238320,238330,238340,238350,238390,238910,238990,311110,311211,311212,311213,311214,311215,311221,311222,311230,311311,311319,311320,311330,311340,311411,311412,311421,311422,311423,311511,311512,311513,311520,311611,311612,311613,311614,311710,311811,311812,311820,311830,311910,311921,311922,311923,311924,311930,311940,311991,311992,311993,311999,312111,312112,312113,312120,312131,312132,312139,312141,312142,312143,312149,312210,312221,312222,313111,313112,313113,313210,313220,313230,313240,313310,313320,314110,314120,314911,314912,314991,314992,314993,314999,315110,315191,315192,315210,315221,315222,315223,315224,315225,315229,315991,315999,316110,316211,316212,316213,316214,316219,316991,316999,321111,321210,321910,321920,321991,321992,321993,321999,322122,322132,322210,322220,322230,322291,322299,323111,323119,323120,324110,324120,324191,324199,325110,325120,325130,325180,325190,325211,325212,325220,325310,325320,325411,325412,325510,325520,325610,325620,325910,325920,325991,325992,325993,325999,326110,326120,326130,326140,326150,326160,326191,326192,326193,326194,326198,326199,326211,326212,326220,326290,327111,327112,327121,327122,327123,327211,327212,327213,327214,327215,327216,327219,327310,327320,327330,327391,327399,327410,327420,327910,327991,327999,331111,331112,331210,331220,331310,331411,331412,331419,331420,331490,331510,331520,332110,332211,332212,332310,332320,332410,332420,332430,332510,332610,332710,332720,332810,332910,332991,332999,333111,333112,333120,333130,333210,333220,333291,333292,333293,333294,333299,333312,333319,333411,333412,333510,333610,333910,333920,333991,333992,333993,333999,334110,334210,334220,334290,334310,334410,334511,334519,334610,335110,335120,335210,335220,335311,335312,335910,335920,335930,335991,335999,336110,336120,336210,336310,336320,336330,336340,336350,336360,336370,336390,336410,336510,336610,336991,336992,336999,337110,337120,337210,337910,337920,339111,339112,339113,339911,339912,339913,339914,339920,339930,339940,339950,339991,339992,339993,339994,339995,339999,431110,481111,481112,481210,482110,483111,483112,483113,483210,484111,485111,485112,485113,485114,485210,485311,485312,485320,485410,485510,485990,486210,486910,487110,487210,487990,488111,488112,488190,488210,488310,488320,488330,488390,488410,488491,488492,488493,488511,488519,488990,491110,492110,493111,493119,493120,493130,493190,511111,511112,511121,511122,511131,511132,511141,511142,511191,511192,511210,512111,512112,512113,512120,512130,512190,512210,512220,512230,512240,512290,515110,515120,515210,517111,517112,517210,517410,517910,518210,519110,519121,519130,519190,521110,522110,522210,522220,522310,522320,522390,522410,522420,522430,522440,522451,522452,522490,522510,523110,523121,523122,523210,523910,523990,524110,524120,524130,524210,524220,531111,531112,531113,531114,531115,531119,531210,531311,531319,532110,532121,532122,532210,532220,532230,532291,532292,532299,532310,532411,532412,532420,532491,532492,532493,533110,541110,541120,541190,541211,541219,541310,541320,541330,541340,541350,541360,541370,541380,541410,541420,541430,541490,541510,541610,541620,541690,541711,541712,541721,541722,541810,541820,541830,541840,541850,541860,541870,541890,541910,541920,541930,541941,541943,541990,551111,551112,561110,561210,561310,561320,561330,561410,561421,561422,561431,561432,561440,561450,561490,561510,561520,561590,561610,561620,561710,561720,561730,561740,561790,561910,561920,561990,562111,562112,611111,611112,611121,611122,611131,611132,611141,611142,611151,611161,611162,611172,611181,611211,611311,611312,611411,611421,611431,611511,611611,611621,611631,611691,611698,611710,621111,621112,621113,621114,621211,621212,621311,621320,621331,621341,621391,621398,621411,621421,621491,621511,621610,621910,621991,621992,622111,622112,622211,622311,622312,623111,623211,623212,623221,623311,623991,624111,624112,624121,624191,624198,624199,624211,624221,624231,624311,624411,624412,711111,711121,711131,711191,711211,711212,711311,711312,711320,711410,711510,712111,712120,712131,713111,713113,713120,713291,713299,713910,713930,713941,713943,713944,713950,713991,713992,713998,721111,721112,721113,721190,721210,721311,721312,722110,722211,722212,722219,722310,722320,722330,722411,722412,811111,811112,811113,811114,811115,811116,811119,811121,811122,811129,811191,811192,811199,811211,811219,811311,811312,811313,811314,811410,811420,811430,811491,811492,811493,811499,812110,812120,812130,812210,812310,812320,812410,812910,812990,813110,813120,813130,813140,813210,813220,813230,814110,931110,931210,931310,931410,931510,931610,931710,931810,932110
111110,1.0000000582146764,5.92491500919318e-08,3.080708197678437e-08,4.335195579234622e-08,5.7268847583772946e-08,6.057540839390486e-08,8.464215182269048e-08,4.333274977469461e-08,6.122895063757578e-08,4.9317120369930743e-08,5.6934694997801796e-08,6.254324272083497e-08,8.442833952426616e-08,5.667265011649133e-08,3.8127764425681344e-08,5.4224777614082385e-08,5.2103792828263585e-08,1.4584397339406495e-07,5.358931605548578e-08,4.529865207055551e-08,8.867840477239699e-08,3.697865893570855e-08,2.788359159611334e-07,4.815462907679964e-08,7.661203920186879e-08,6.946780259441545e-08,2.47408710258004e-06,6.144735974174473e-08,4.983552364693784e-08,5.086855900701204e-08,5.147492843355303e-08,1.6880900165348774e-07,6.057659415995516e-07,6.268639549299908e-08,6.953052478375483e-08,5.891778817347883e-08,5.608445019157216e-07,1.1567777186625493e-07,2.3669605400981883e-07,2.175637100045804e-07,2.2430491258588824e-07,2.11412952032954e-07,1.7207184641487979e-07,5.0162249687490036e-08,6.911563907021487e-07,4.752125901199291e-07,4.231616614839224e-07,1.8488532670296865e-07,3.212511633638386e-08,1.3084542879259324e-07,5.675627988174915e-05,3.99045409206276e-05,2.4775231332163253e-05,0.00016336987557450316,4.5363016411014975e-05,0.00014337477623315237,0.00019633332889762838,8.116219133095331e-05,0.00017322143370849077,5.618535021565586e-05,4.464382138151007e-05,2.1068525422919426e-05,0.0001427564409310354,5.547028072061263e-05,2.771594754634684e-07,5.159116985675845e-05,2.193139300962155e-05,7.907631866173017e-05,1.5444761237926861e-07,1.8890354077242844e-07,6.2266157542731564e-12,8.61261815636652e-08,9.935472162708577e-08,9.750453684007508e-08,5.74226459104306e-08,7.443229364014948e-08,2.167962434818854e-05,1.0432955455374168e-07,5.895256374003317e-08,1.7609767590110993e-06,4.303054898195697e-08,5.602113132744061e-07,1.484543263562529e-07,1.5235626604049438e-08,9.843603713761262e-08,1.666784285034832e-07,1.5421622925662067e-07,9.091568166520545e-08,1.6560832332255053e-07,1.4566535279077877e-07,1.5674416934459878e-07,6.807114361521914e-08,3.6762245317957346e-08,4.526099042197395e-08,4.467161957926486e-08,4.59768898384242e-08,1.425551655251941e-07,5.9389614371314753e-08,9.972430451346606e-08,3.625591562917881e-08,4.001919863632357e-08,5.1113625975039345e-08,6.501488790073518e-08,1.6552210146811664e-07,1.6794575369765e-07,9.058852706442817e-08,7.966870755964264e-09,3.007267078107362e-08,5.4171110172253134e-08,8.899095177645958e-08,3.608625304920588e-08,1.2105135371144886e-07,1.0299096601196293e-07,4.602525515780838e-08,1.0636556330938875e-07,1.1984025440672192e-07,9.77728753471371e-08,1.3999576153196137e-07,6.863619980822337e-08,1.5427048941382884e-07,2.196197849244386e-07,1.6731915538839753e-07,1.7016281454502631e-07,1.4928468173366067e-07,1.399973072998954e-07,1.6928779848878341e-07,8.425061768056894e-08,1.8546752647344036e-07,1.9337683309318472e-07,1.2968239200653767e-07,7.105848562117309e-08,1.4335038502700888e-07,1.0610457637304042e-07,1.0341775274232184e-07,9.442651663456099e-08,1.0072629801874101e-07,1.2730011465649633e-07,1.299980629204931e-07,9.700145258036634e-08,7.034600445706001e-08,1.4730903111069243e-07,1.503521311780595e-07,4.9087723875712725e-08,9.3720800717628e-08,8.75808700741671e-08,2.67179031423377e-07,1.0327393259715302e-07,6.443752306976203e-08,7.051779950592449e-08,1.2096518517946607e-07,1.3417759036203445e-07,1.389196217194252e-07,1.8221506419163407e-07,3.4525632904756194e-07,1.2361294551257068e-07,1.4048052810980039e-07,5.597527426769699e-07,4.954301386453088e-08,1.650119693529841e-07,0.0005726083945635232,8.149794422163164e-08,1.2565619058639381e-07,1.2747506375716623e-07,0.006538916138471206,2.0663279198803186e-07,0.0006596861741441284,0.0045238625180064095,5.495544748956625e-05,4.4622863279876706e-07,3.2383288631649274e-07,1.0023857169321979e-05,2.5796129763759877e-06,4.8084895188046814e-05,4.1056025355482946e-07,0.0003674589428728112,4.221248727854441e-07,2.197461374888161e-06,5.635076357036411e-06,1.650523207151164e-05,9.220067285060846e-06,3.701130727561815e-05,6.2054985134367845e-06,6.22320609336749e-05,3.787125543982269e-05,2.0069021904819745e-05,8.96257824524057e-07,2.843340602239898e-06,0.00023297618638443672,0.00022427494577164565,0.00020481107398948495,1.1395176257254613e-07,2.409333819094388e-06,1.7158969888664225e-07,1.2415364173068517e-07,4.608872296037426e-07,6.801602012095208e-07,5.405996784412609e-06,1.3274502656076358e-05,4.0916401761088833e-05,6.447924697340926e-05,5.780225791362658e-06,0.0018644304489017815,8.356493658693314e-06,2.0072472658939957e-07,2.5359567779287343e-07,2.335043665038112e-05,1.1682853298886505e-05,1.6509656979283918e-07,9.02881138512907e-07,7.600385570160366e-07,1.2996940255269524e-07,4.031275646825421e-07,2.893170345957953e-06,9.648098886389817e-08,7.208803995507704e-08,5.340856385624153e-08,1.374897813908149e-07,2.246577639217677e-06,1.6613606239282629e-07,6.130011586643477e-07,1.6653459086560359e-07,3.2226372411329943e-07,3.0075701374328366e-07,2.387888066440132e-07,2.969233528607563e-07,1.4796540646755001e-06,1.6050337304357534e-07,1.9982693524089134e-07,1.7948255363993153e-07,1.2963379497654913e-07,2.278071380195481e-07,1.5619150683843777e-07,9.046036905440117e-08,2.432451477441278e-07,1.0309294360119345e-07,1.8240305213718546e-07,4.205731671836823e-06,1.4842939941472107e-07,1.8358625237472664e-07,1.8753246044255996e-07,1.8552837052309124e-07,8.221703667029596e-08,1.9597702442990598e-07,6.588870345238847e-07,3.6560275191296257e-07,2.0127929292371884e-05,3.826320187496922e-06,1.2994426247188125e-06,1.4701822028560021e-06,3.238957970158931e-07,2.6493965803560286e-06,7.146605925536721e-06,6.357533031761568e-06,1.3349696528500975e-07,1.5193772886881306e-07,4.6659631966027314e-07,1.2388836222510278e-07,2.625304153955262e-07,1.6014227144596804e-07,1.3216796677970876e-07,8.72293448496811e-08,1.4115934063308917e-06,2.8447342806342704e-06,3.245604374559592e-06,6.473125528147134e-07,3.282191601317128e-07,7.058172898928129e-07,4.0797202108369055e-07,4.450129118500725e-07,3.8241351199584454e-07,2.0802186497849425e-07,3.7730060717073384e-08,3.7895441736865126e-07,2.3155728239692817e-07,1.053234343797447e-07,1.3866234815536174e-07,8.579968593009315e-08,2.1311429622293502e-07,3.200230724291387e-07,9.009032035646398e-07,5.88487006001587e-07,3.476324632686537e-07,2.847012887106024e-07,2.066349047449568e-07,2.116652473862439e-07,3.602199710646053e-05,2.8319649995860802e-06,2.632682924957021e-07,1.0613009507218744e-05,5.478545745980798e-07,2.6231963580837636e-07,2.6639399195023355e-07,2.4686573012797335e-07,1.7079103744093172e-07,4.1908778092585823e-07,1.9700141489414174e-07,2.958672077830311e-05,2.732926377101224e-07,3.0573610060255083e-07,2.261140402160722e-07,2.1934353524200495e-07,4.5943491768539045e-07,2.1171707879142416e-07,2.1288989204140578e-07,3.9822440204919505e-07,2.0439304108557316e-07,2.3583066890640956e-07,1.1330092171120897e-07,2.435014071281432e-07,2.644869132373563e-07,1.4624449508928648e-07,1.6531776330201424e-07,2.8506312679599614e-07,7.156404613013675e-08,1.6171144038001217e-07,1.4709879002365722e-07,1.655917922288738e-07,2.516074311270752e-07,1.734087758558697e-07,1.340126536201563e-07,2.235303344483106e-07,1.477275469655315e-07,3.3142102320246824e-07,1.5301738971063693e-07,1.837174692327886e-07,6.766304650816332e-08,1.809183801167761e-07,2.5027473605636285e-07,2.403599319068888e-07,1.4304673944732281e-07,1.874581063481909e-07,2.127419437954994e-07,2.461294427906415e-07,1.0172362068815793e-07,1.8874928723707166e-07,1.697414587383598e-07,2.2088432437863582e-07,1.5882394771732392e-07,2.3010773354775095e-07,1.366854875889047e-07,2.2163157059230596e-07,2.410310747550887e-07,1.3335565480800925e-07,1.6244393161434583e-07,2.187820199967569e-07,1.2226628500527433e-07,1.5055252904202514e-07,2.123994560867124e-07,1.2431300108850553e-07,1.5826177008357312e-07,1.987891168163504e-07,1.7513201959349595e-07,1.805619988116198e-07,1.7296376751634804e-07,3.5715622823498915e-07,1.6116022006972342e-06,2.1073545958137976e-07,1.6495012333984455e-07,1.7774914506127162e-07,2.2662044999245947e-07,1.624373563262064e-07,9.622118624105589e-08,1.755594154663079e-07,1.2278280118887523e-07,2.8113004405071496e-07,1.7743130553529151e-07,3.1800688569171734e-07,9.693592683340159e-08,1.095894244404058e-07,1.4216099663417236e-07,5.469191018749115e-08,1.2323692529878304e-07,2.3154842779797972e-07,8.571843207636809e-08,1.359530927704824e-07,6.296128859590695e-08,1.1023037419937928e-07,9.111742565067091e-08,2.3076157012305008e-07,1.1741898214986293e-07,1.0033062249998606e-07,1.3675074978490757e-07,1.2181820032023308e-07,1.6636832271991136e-07,1.345157451273666e-07,8.430846275583866e-08,9.85696797622557e-08,7.992385942767563e-08,6.055910166958499e-08,5.7583223196180045e-08,2.94797428350301e-08,8.39294064016151e-08,1.101074452763651e-07,6.313327989592129e-08,4.167751890397481e-07,3.0584943703433895e-07,2.92678853441154e-07,1.3934879376856395e-07,2.735392102917947e-07,8.849474661900582e-08,9.686349703164446e-08,1.2714157852332106e-07,1.4814019768332268e-07,8.417050768836813e-08,9.546792439791389e-08,7.746841927094286e-08,2.1978489735962936e-07,2.0640492633626056e-07,2.7013793056590633e-07,1.719507125952158e-07,1.0737831350181928e-07,1.5488086802866126e-07,9.493756707176765e-08,1.0196002730483012e-07,6.072105097998357e-07,1.5101512588798835e-07,2.045475419601141e-07,9.943058175975312e-08,1.352849662671051e-07,6.12599206147404e-08,4.428937064655596e-08,1.1485370355422701e-07,4.8229403532301624e-08,1.5317651648001396e-07,2.3289529167499454e-07,2.0274874449894868e-07,2.77092023110226e-07,7.255134400961092e-08,1.0072596471926643e-07,9.67719825735006e-08,1.0387916484455017e-07,1.4940692404792946e-07,6.547860035794222e-08,4.669840847119479e-07,1.262192542640555e-07,2.319055607078718e-07,1.1269141236601605e-07,1.6876132055372572e-07,1.638476133114164e-07,1.5110867247100684e-07,1.5594649688426154e-07,1.3933484327542992e-07,2.0660602223143684e-07,1.2339828144378665e-07,1.2790406424976047e-07,1.2041262896124525e-06,1.1207492604376194e-07,1.822597940809313e-07,7.976010640217447e-08,5.398150225732302e-08,2.9626563933719226e-08,7.723780344400765e-08,1.4547353396579682e-08,7.174352469762212e-08,7.05847282396606e-08,1.0612892213816246e-07,4.7261253582931204e-08,5.1136179313536375e-08,5.019241014902361e-08,1.0265493286934902e-07,5.034035377051048e-08,6.216724801862275e-08,1.3140551770004123e-07,1.0646593206280023e-07,7.52089263562928e-08,1.3414539485742235e-07,3.539905359242266e-08,4.0959343445883765e-08,7.6167069842724e-08,7.66180776688461e-08,2.5252199822737333e-08,2.5747596974875088e-08,1.708738764099104e-08,1.269079214333334e-07,4.8653131941222784e-08,2.779479002067855e-08,4.016547767979922e-08,5.630619423094211e-08,8.100559672742826e-08,4.753154037336715e-08,6.229008734279954e-08,3.779003427501883e-08,7.963961386743234e-08,5.168525680397555e-08,7.698351387703069e-08,1.149513451369988e-07,5.4700783227495713e-08,5.100284440300186e-08,4.880897057428251e-08,1.0369307097475876e-07,5.0737590418093844e-06,2.9184360509433054e-08,1.902507278712714e-07,3.100338142380148e-07,4.786372874788355e-08,1.919038276660085e-07,1.1977832154464388e-07,9.091668608826141e-08,6.235902565846598e-08,5.1823080601409777e-08,1.0864384173971429e-07,2.252876496317352e-07,1.390151975474595e-07,1.427455669917287e-08,3.2457030764712046e-08,7.742648882888998e-08,9.504094521215836e-08,7.14558529552211e-08,1.103391856345321e-07,4.7713529000697576e-08,6.50919526072691e-08,6.649196410881455e-08,1.2666899894565752e-08,9.614212701011672e-08,5.631450834559107e-08,4.043053754977298e-08,5.519752902135795e-08,5.273711326245764e-08,4.183963242929776e-08,8.08370879966642e-08,5.5531130930654764e-08,4.33318013753364e-08,2.476749920210371e-08,2.4652753948178117e-08,2.7342707034667273e-08,4.668500247120673e-08,2.87023494312071e-08,9.676263411257687e-08,4.6914924712200644e-08,5.9544334387561706e-08,2.4659862671431512e-08,2.40709769182619e-08,1.109750851099362e-07,1.7974334614507224e-07,3.117897438291772e-07,1.5572438202037607e-08,2.9282394192567243e-08,7.425488661629417e-08,1.3765524626135973e-07,3.002749794020021e-08,1.412317171897756e-07,8.123103436722796e-08,4.5504908256040197e-07,3.326392382846803e-08,8.357874055275531e-08,3.211473472622461e-07,9.399160306471385e-08,2.037915360829433e-07,1.249280757322662e-07,3.704427014767149e-08,9.745046776225583e-08,2.8546893462312075e-08,2.8924253131285633e-08,6.210516457694952e-08,6.760283950560607e-08,3.9592390453977095e-09,1.0642196137901996e-07,2.677990297160015e-07,5.0522915676656655e-08,2.152726355603559e-08,9.681081078562341e-08,1.1541242063036322e-07,1.3850597732117497e-07,9.990099627055646e-08,7.370749828464089e-08,5.341813305393582e-08,1.0120976844159252e-07,1.388976809576783e-07,1.431850875414633e-07,1.1780196384166589e-07,8.839531083154734e-08,7.997141078424928e-08,3.8058338251424696e-07,8.915522188329304e-08,9.147713722772637e-08,9.395772144518144e-08,2.9249750960697056e-08,1.0040443337135367e-07,1.1204897255104658e-07,2.5940961656128478e-08,4.438936160855323e-08,4.1249995231799106e-08,2.6037087208779346e-08,2.4810136767788593e-08,1.077305804822363e-08,1.462989546847585e-08,1.3617123421044509e-08,4.224945703429217e-08,6.103382336008981e-08,2.4845384229825534e-08,3.1066147627938206e-08,2.7680393308499514e-08,6.032999894826796e-08,7.923455864879533e-08,3.698229156477531e-08,1.7809210613419373e-08,1.4494989361809334e-06,4.458508006244529e-08,2.579388099035692e-08,5.0328690516468116e-08,1.5610584929772124e-08,8.140156805365322e-08,6.392408394217705e-07,1.7902421189060575e-08,7.045650668289627e-08,3.6038735881992744e-08,1.665880955765579e-08,8.061132497219454e-08,5.645102314805177e-08,5.363091454792554e-08,7.587031564074742e-08,4.1635090977777794e-08,1.401650824993848e-08,3.7736715745778914e-08,1.0086553191886026e-07,4.9900168312839765e-08,7.839371710459293e-06,2.8151629036447044e-08,1.630742917250731e-08,1.636942908506663e-08,1.2450986513215128e-08,5.257146729105068e-08,6.317253464977566e-08,3.7332300151810356e-08,1.9430418228156454e-08,7.691016535602922e-09,7.514478928935157e-08,8.030815081791427e-08,1.5925360865307883e-08,4.025026365356503e-07,8.165313021788803e-08,5.481627986422409e-08,2.499032383022791e-07,7.399506969076055e-08,1.3198197267860656e-07,5.2362186185568616e-08,4.779213892533689e-08,1.7762179752785118e-08,1.2010202244199315e-07,1.2121716377522044e-07,7.040821856324314e-08,4.006255702518806e-08,2.1926463048891256e-07,1.214724233850232e-07,2.769386466649844e-07,8.20942777675301e-08,6.430864005891265e-08,7.65275005573046e-08,6.045455967106573e-08,4.75635289234777e-08,1.150450425173197e-08,3.719691392284386e-08,7.413268811959704e-09,2.8462778160914386e-08,8.520682228530378e-09,3.4441564847382785e-07,1.0732194010481144e-07,1.0266921547578699e-07,5.080308930688085e-08,3.9631453411910304e-08,1.0182672847251137e-07,5.98495908859618e-08,4.562326323894115e-08,4.381685427982281e-08,4.3409717554933816e-08,6.736475984421245e-08,6.259329278812785e-08,5.560415606814535e-08,1.5821707820125446e-07,8.44607912439284e-08,1.0854781066069674e-07,4.672658215032047e-08,9.402058509801709e-08,6.171749854747619e-08,2.3186127208275027e-07,1.5324967303748171e-07,2.2840743909166283e-07,6.405125146460744e-08,1.447236224893628e-07,3.5774101139066355e-08,1.5375728554118144e-07,1.0804567629912081e-07,2.593664833942422e-07,2.2552642536550426e-07,1.4643831018324826e-07,1.2001665033910915e-07,1.882529390348747e-07,1.6319160412109796e-07,1.3192347444398323e-07,6.984196964711872e-08,4.0298668996612604e-07,1.273480221162074e-07,2.3564762651007815e-07,3.6980076084037383e-07,4.874953298612843e-07,3.4417451881232807e-07,3.148578702855263e-07,1.5681190670745935e-07,3.4571375199300324e-07,2.62755099729082e-07,4.5027285934231096e-07,7.538390282013736e-08,2.7729806299900716e-07,1.5040172117238753e-07,2.4297592667155484e-07,8.69653920451885e-08,9.116621625469387e-08,6.32990588941749e-07,1.2005891575030847e-07,1.6311238613076615e-07,1.7616191797163597e-07,8.129309585214234e-07,7.45128266406766e-08,1.2630800271759642e-07,7.892143875697182e-08,5.942575323185608e-08,5.679617781795714e-08,1.4205472078734378e-07,4.750463106092468e-08,1.1778258734935535e-07,4.447752716373375e-08,3.7036947152587436e-08,4.483215744162351e-08,1.2023390087145926e-07,1.1227449039071534e-07,1.3786063223659473e-07,7.507545831445988e-08,3.643940847838467e-08,5.120716576304811e-10,1.7942040930232913e-08,5.839515522677083e-08,8.035248969987723e-05,6.002566547197927e-08,1.8482991288083073e-08,8.520356619548484e-08,4.028408447953775e-08,2.4183230996377885e-08,6.926318987999791e-08,4.7450590444037767e-08,8.503793660264941e-08,7.096914885151343e-08,1.0310916693979566e-07,2.1322148196770764e-07,6.169702630177954e-08,1.88514589557276e-08,9.781613969720337e-06,4.6894918073716706e-08,5.661390235293026e-08,9.190773934172067e-08,8.49245090765439e-08,6.869343500811566e-08,1.1700814847572611e-07,7.348288384637183e-08,8.266597043271328e-07,2.021996840969769e-06,8.782425788645481e-06,1.3294000034405357e-05,3.6136950109277036e-08,3.4039078634205333e-07,2.3099040155686482e-07,8.344989611540068e-07,1.940444941009279e-06,1.0577086820390632e-07,5.458536118140927e-07,7.30185039703539e-08,8.619109739972426e-08,9.504566428150227e-08,1.1454005943086942e-07,1.1018660602667731e-07,1.0683098986676001e-07,2.2038440392094e-07,1.1691784022618471e-07,5.706884690385617e-08,1.0681445914580968e-07,6.492353259701625e-08,8.588058624027857e-08,1.0850884573393362e-07,1.2054433430067279e-07,9.675875193011217e-08,6.042236635485622e-08,6.467961973911384e-08,7.549826661947995e-08,1.1222317454342489e-07,1.9669646885589236e-07,1.0902541139612097e-07,7.6272048406173e-08,9.016474543873873e-08,8.749824337281115e-08,1.0864624290649909e-07,1.752213643731587e-07,1.4043458040201183e-07,2.416738030364934e-07,1.1809418357017136e-07,5.600914317437048e-08,9.419294716803034e-08,4.4884335246871523e-07,8.099829193342739e-10,3.4848639187989926e-07,5.8829328073548105e-08,1.9736882095466691e-07,5.066598681435137e-08,1.6411516888853627e-08,2.711167993043151e-08,1.3143681488308368e-07,0.0,1.6347824206051874e-07,1.296651952063441e-07,2.1551099382291101e-07,7.948516165995338e-07,2.278483211437117e-06,3.3083194466952074e-07,4.596378993938842e-08,4.994778040869417e-07,2.968412865142886e-07
