Indicador: Precios,,Oro,Plata,Plomo,Cobre,Zinc,Manganeso,Gráfito,Barita,Fluorita,Silice,,,Oro,Plata,Plomo,Cobre,Zinc,Manganeso,Gráfito,Barita,Fluorita,Silice
Unidades,,(dólares por onza troy),(dólares por onza troy),(centavos de dólar por libra),(centavos de dólar por libra),(centavos de dólar por libra),(Pesos mexicanos por tonelada),(Pesos mexicanos por tonelada),(Pesos mexicanos por tonelada),(Pesos mexicanos por tonelada),(Pesos mexicanos por tonelada),,unidades,London Fix AM (US$/tr oz),Londox Fix (US$/tr oz),BML (¢US$/lb),BML (¢US$/lb),BML (¢US$/lb),(a) (MXN/ton),(a) (MXN/ton),(a) (MXN/ton),(a) (MXN/ton),(a) (MXN/ton)
Fuente,año,London Fix AM (US$/tr oz),Londox Fix (US$/tr oz),BML (¢US$/lb),BML (¢US$/lb),BML (¢US$/lb),(a),(a),(a),(a),(a),,año,Oro,Plata,Plomo,Cobre,Zinc,Manganeso,Gráfito,Barita,Fluorita,Silice
2000-01-01,2000,284.6,5.19,21.41,83.641,53.47,2294.11595038939,2147.48699271592,728.442990010334,1277.1412037037,178.464513553875,,2000,284.6,5.19,21.41,83.641,53.47,2294.11595038939,2147.48699271592,728.442990010334,1277.1412037037,178.464513553875
2000-02-01,2000,300.9,5.25,20.52,81.684,49.66,2294.81705509103,2157.53127606339,739.740560830205,1276.21327978167,174.252621802025,,2001,265.934,4.66284,21.68,81.08,46.87,978.366564417178,2197.65047135606,748.620879553143,1079.63067453193,221.240109216539
2000-03-01,2000,286.704,5.06,20.02,78.897,50.64,2230.4744731207,2112.08709175739,714.8602427363,1244.0421500334,168.677552699502,,2002,281.764,4.51443,23.27,68.218,35.98,866.425025853154,2111.08695652174,732.99565018315,989.709821885033,189.341296248026
2000-04-01,2000,279.9,5.06,19.1,76.147,51.15,2273.17215263618,2132.56056653,721.790425237524,1256.10372890708,170.599009371771,,2003,356.864,4.81273,20.169,74.737,35.44,1073.4760117659,1250,1353.19806317731,844.090928386467,400
2000-05-01,2000,275.3,4.99,18.69,80.994,52.48,2301.08295310868,2158.74741913283,730.652682673139,1271.52609223301,164.663530454273,,2004,414.505,6.3164,34.4,109.931,46.13,1284.82665222102,1300,1537.7655098125,876.533574270939,409.70743838307
2000-06-01,2000,285.4,5,19.03,79.523,50.71,2405.16642842557,2256.38899651298,763.701240775282,1329.03878583474,172.147541276004,,2005,424.08,6.60925,43.23,143.789,56.53,2156.07206198077,1220.19633943428,1327.25371838876,990.000644184623,404.012073805245
2000-07-01,2000,282.2,4.97,20.51,81.617,51.54,2291.47789183919,2149.73629782833,732.328864423333,1266.21951627471,163.826855518453,,2006,549.433,9.15381,56.9864761904762,214.746,94.8147619047619,1525.09172259508,1177.31125,1114.11964041982,1284.27038211346,371.636981966968
2000-08-01,2000,274.5,4.88,21.46,84.181,53.06,2252.65186665715,2113.31653687586,719.921185963595,1244.76541579546,159.055664202838,,2007,630.352,12.83864,75.57,257.171,171.76,1418.15958815959,1389.90147783251,1253.28491808816,1379.0278832592,417.308169169307
2000-09-01,2000,273.67,4.89,22.09,88.922,55.54,2262.03935599284,2122.12083847102,722.919884618963,1249.95188151435,153.779499912221,,2008,887.784,15.96114,118.303,320.283,106.146,5867.40261920752,1439.3590504451,1182.65501456513,1416.58427116083,412.133780277636
2000-10-01,2000,270.405,4.83,22.05,86.119,49.71,2296.59841109992,2154.53944260746,733.963581940634,1269.04754698708,157.991690153122,,2009,857.726,11.29143,51.38,146.088,53.86,3742.82051282051,2500.42857142857,1679.69446212603,1655.06470759949,535.269006564942
2000-11-01,2000,265.9,4.68,21.23,81.425,48.04,2290.23932845151,2148.57908847185,731.93342776204,1265.53592859286,154.851278830783,,2010,1119.575,17.787,107.428,335.035,110.425,4353.48917549516,2290.15544041451,1619.77903943532,1981.90967651753,507.397184389983
2000-12-01,2000,271.9,4.64,20.97,83.94,48.07,2529.15951972556,2230.26533996683,754.750750750751,1399.65793867329,159.715258826765,,2011,1360.475,28.4025,118.009,433.439,107.572,3519.36271906532,2209.37119675456,1330.94484629295,2039.77196856864,481.133737643502
2001-01-01,2001,265.934,4.66284,21.68,81.08,46.87,978.366564417178,2197.65047135606,748.620879553143,1079.63067453193,221.240109216539,,2012,1656.095,30.76857,94.986,364.845,89.843,2692.10190405276,2515.17777777778,1867.32430143946,2519.41814595661,480.611958125483
2001-02-01,2001,262.018,4.55038,22.76,80.089,46.31,974.64616886286,2189.30207966161,745.805618593004,1075.52937049557,216.671952495023,,2013,1671.886,31.11227,106.153,365.109,92.223,2923.51311021104,2557.10317460317,1312.49622242369,2271.75159516599,480.671925311345
2001-03-01,2001,263.273,4.39966,22.61,78.869,45.57,973.350189633376,2186.38721804511,744.813654618474,1074.09754582168,215.185111627744,,2014,1243.068,19.90636,97.4718568534651,330.891,92.4607030139407,3051.3932172319,2621.24794745484,1436.47045782064,2486.91047051101,497.363671247673
2001-04-01,2001,260.75,4.36711,21.659,75.485,43.97,945.895293790031,2124.71321695761,723.803272626421,1043.79968355034,207.712449251039,,2015,1249.333,17.098,82.97,263.802,95.737,2642.52549359948,3268.9376443418,1842.31276678308,2489.3442927809,489.092201101439
2001-05-01,2001,272.057,4.42905,21.17,76.304,42.54,925.735759493671,2079.44228732792,708.380887900184,1021.55842593567,202.113742437338,,2016,1095.655,14.016,74.704,202.427,68.592,1467.27584237579,2357.75,2158.28277163106,2133.71126786572,493.347764800644
2001-06-01,2001,270.738,4.36262,20.15,72.958,40.59,920.847682119205,2068.45228548516,704.637345679012,1016.16004312539,197.594097657411,,2017,1192.648,16.80762,101.455,260.245,123.06,7412.00065937689,4579.06666666667,2429.56332668962,3317.67439593117,122.273893273186
2001-07-01,2001,267.711,4.25432,20.935,69.182,38.66,927.581602373887,2083.57986326911,709.791742122419,1023.59288043743,200.84906551283,,2018,1332.809,17.16841,117.47,321.157,156.363,5646.45660937832,6300,2132.70711822898,3230.13994695055,149.722027153558
2001-08-01,2001,272.657,4.2,21.906,66.426,37.56,924.502529510961,2076.66030534351,707.435328898743,1020.19546349646,203.356090602073,,2019,1291.63,15.59023,90.454,269.072,116.083,5750.96854821912,6005.05504587156,2251.16148148148,2724.1398984424,613.000382654636
2001-09-01,2001,282.478,4.352,21.08,64.697,36.22,952.379862700229,2139.27272727273,728.763309478094,1050.95248565774,213.311773066102,,2020,1560.668,17.965,87.324,274.387,106.924,3532.52063921209,7320.51282051282,2143.00767894176,3526.54447251969,613.000342748099
2001-10-01,2001,283.322,4.4012,21.23,62.472,34.54,947.585,2128.51351351351,725.097669507504,1045.66601924206,210.4917038385,,2021,1869.675,25.89675,91.395,361.536,122.819,4186.56806942241,6288.04081632653,2947.43497263122,2724.14125471391,613.000441891295
2001-11-01,2001,276.248,4.1217,22.066,64.761,35.059,934.106466405264,1958.32104832105,1040.78588143526,1030.79124243029,205.242899933029,,2022,1816.31,23.1285,106.263,443.429,163.745,4904.4364199123,6320.73863636364,2986.35988254726,6114.22812425895,612.998641215667
2001-12-01,2001,275.992,4.35487,21.92,66.757,34.23,927.856934306569,2084.19473684211,709.98097653773,1009.13080223638,202.76550353036,,2023,1897.70471191406,23.7480945587158,100.160781860352,408.224,149.204,4008.04446394618,6463.01775147929,3081.64476473082,5144.18765442141,613.000899049576
2002-01-01,2002,281.764,4.51443,23.27,68.218,35.98,866.425025853154,2111.08695652174,732.99565018315,989.709821885033,189.341296248026,,2024,2035.22277832031,22.9475002288818,94.6874313354492,378.491,114.372314453125,3118.11733288826,6463.05,3081.6447026593,5144.18342619889,612.999183347683
2002-02-01,2002,295.683,4.42225,21.77,70.847,34.98,860.552755376344,2096.77662582469,728.070663370416,983.009099163495,186.787810383747,,,,,,,,,,,,
2002-03-01,2002,294.353,4.53223,21.78,72.796,37.16,858.331015299026,2091.36239782016,726.195515507125,980.471317442489,200.780347635011,,,2,3,4,5,6,7,8,9,10,11
2002-04-01,2002,302.862,4.57095,21.43,72.136,36.68,864.709934556906,2106.90869565217,731.573816155989,987.76254234554,190.373934050505,,,,,,,,,,,,
2002-05-01,2002,314.48,4.70784,20.5,72.379,34.91,898.916214202065,2190.25273799495,760.479471719782,1026.83736824373,200.223790308481,,,,,,,,,,,,
2002-06-01,2002,321.536,4.89347,19.96,74.731,34.79,921.979010494753,2246.44565960355,780.032303654351,1053.17540999329,208.718728516331,,,,,,,,,,,,
2002-07-01,2002,313.567,4.91859,20.24,72.097,36.05,925.571904199334,2255.19955654102,783.031363238786,1057.27291395715,219.638471150946,,,,,,,,,,,,
2002-08-01,2002,310.045,4.5475,19.2,67.111,33.91,929.893803829752,2265.73141486811,786.723237597911,1062.21704994345,218.05376120025,,,,,,,,,,,,
2002-09-01,2002,318.8,4.5533,19.11,67.073,34.3,950.837651122625,2316.76470588235,804.411674347158,1086.14250525248,225.792154163799,,,,,,,,,,,,
2002-10-01,2002,316.748,4.4029,18.97,67.302,34.23,954.894978271367,2326.6475315729,807.861592632719,1090.76510721248,226.919498950739,,,,,,,,,,,,
2002-11-01,2002,319.255,4.51083,20.06,71.771,34.71,964.313878080415,2349.59281437126,815.828899467936,1101.53661379773,231.166378213487,,,,,,,,,,,,
2002-12-01,2002,333.3,4.63288,20.12,72.379,36.18,965.485749690211,2154.37430167598,759.269557777659,1129.1509135269,224.200873410061,,,,,,,,,,,,
2003-01-01,2003,356.864,4.81273,20.169,74.737,35.44,1073.4760117659,1250,1353.19806317731,844.090928386467,400,,,,,,,,,,,,
2003-02-01,2003,359.575,4.65238,21.583,76.376,35.61,1107.05451586656,1250,1353.17730242549,844.089970162956,400,,,,,,,,,,,,
2003-03-01,2003,341.564,4.52833,20.71,75.25,35.88,1106.44125829232,1249.79674796748,1353.18859011628,844.090494989371,400.000605275582,,,,,,,,,,,,
2003-04-01,2003,328.208,4.4945,19.84,72.007,34.23,1075.20447251268,1250.19540229885,1353.17456295921,844.089924751118,399.999118903916,,,,,,,,,,,,
2003-05-01,2003,355.405,4.74038,21.024,74.765,35.183,1038.05946393328,1250,1353.19245511398,844.090626511017,399.999211107605,,,,,,,,,,,,
2003-06-01,2003,356.9,4.526,21.23,76.498,35.87,1063.4393757503,1250,1353.21132259639,844.090464764952,400.001233638865,,,,,,,,,,,,
2003-07-01,2003,350.765,4.79696,23.35,77.564,37.537,1058.00990027979,1250,1353.21570039611,844.089467263115,399.998516496558,,,,,,,,,,,,
2003-08-01,2003,358.993,4.991,22.522,79.845,37.098,1089.38789951645,1250,1353.19585142306,844.089807490054,399.998537134832,,,,,,,,,,,,
2003-09-01,2003,378.859,5.1706,23.644,81.171,37.112,1106.83926897844,1250,1353.211694878,844.089535051101,400,,,,,,,,,,,,
2003-10-01,2003,379.093,5.002,26.641,87.114,40.731,1131.61173405822,1250,1353.20039284342,844.090640684972,400,,,,,,,,,,,,
2003-11-01,2003,390.2,5.1777,28.228,93.233,41.482,1126.92641632299,1250,1353.17911605066,844.089355274664,399.99926363382,,,,,,,,,,,,
2003-12-01,2003,407.674,5.62048,31.392,99.849,44.351,1140.03693444137,1250,1353.20037986705,844.090235884839,399.99938702203,,,,,,,,,,,,
2004-01-01,2004,414.505,6.3164,34.4,109.931,46.13,1284.82665222102,1300,1537.7655098125,876.533574270939,409.70743838307,,,,,,,,,,,,
2004-02-01,2004,404.73,6.4405,40.3,125.17,49.34,1295.02225412778,1300,1537.76355159697,876.532141786464,409.705820645007,,,,,,,,,,,,
2004-03-01,2004,405.976,7.2254,40.21,136.473,50.16,1294.1166216334,1300,1537.76647902669,876.531843203594,409.705940444517,,,,,,,,,,,,
2004-04-01,2004,404.85,7.055,34.19,133.752,46.84,1324.56396335256,1300,1537.76260756694,876.532019996736,409.705882352941,,,,,,,,,,,,
2004-05-01,2004,383.953,5.84737,36.69,123.989,46.64,1353.83149872989,1300,1537.73187002367,876.532230655942,409.706239150687,,,,,,,,,,,,
2004-06-01,2004,391.78,5.8618,39.48,121.867,46.33,1338.79013000796,1300,1537.72749391727,876.532527956902,409.708078750849,,,,,,,,,,,,
2004-07-01,2004,398.441,6.31409,42.62,127.388,44.83,1348.75583203733,1300,1537.73472072719,876.532001158413,409.707194301188,,,,,,,,,,,,
2004-08-01,2004,400.133,6.65929,41.81,129.097,44.26,1340.09661835749,1300,1537.73563607631,876.532596914763,409.706079535842,,,,,,,,,,,,
2004-09-01,2004,405.402,6.38705,42.432,131.309,44.234,1350.75540404432,1300,1537.79261704682,876.520433189121,409.707152080483,,,,,,,,,,,,
2004-10-01,2004,420.21,7.095,42.309,136.633,48.306,1339.59609711822,1300,1537.79585228587,876.520494603969,409.707509801748,,,,,,,,,,,,
2004-11-01,2004,439.059,7.49261,43.899,141.648,49.697,1338.51400377304,1300,1537.79400492193,876.521341425728,409.708192675107,,,,,,,,,,,,
2004-12-01,2004,442.974,7.10405,44.221,142.675,53.534,1318.04856381404,1300,1537.79248142535,876.519825689261,409.708413865984,,,,,,,,,,,,
2005-01-01,2005,424.08,6.60925,43.23,143.789,56.53,2156.07206198077,1220.19633943428,1327.25371838876,990.000644184623,404.012073805245,,,,,,,,,,,,
